"indicador";"País";"Meses";"Años";"valor";"notas";"fuente";""
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"1997";"113.42";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"1997";"90.76";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"1997";"91.07";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"1997";"76.28";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"1997";"90.21";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"1997";"119.48";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"1997";"83.18";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"1997";"99.46";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"1998";"95.71";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"1998";"81.36";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"1998";"75.13";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"1998";"90.53";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"1998";"87.41";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"1998";"92.76";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"1998";"99.37";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"1998";"99.43";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"1998";"111.44";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"1998";"109.57";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"1998";"91.52";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"1998";"113.44";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"1998";"91.41";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"1998";"90.06";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"1998";"82.52";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"1998";"91.64";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"1998";"115.93";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"1998";"83.7";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"1998";"81.58";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"1999";"95.92";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"1999";"80.46";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"1999";"109.51";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"1999";"96.56";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"1999";"96.73";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"1999";"94.69";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"1999";"136.77";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"1999";"98.12";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"1999";"124.57";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"1999";"104.91";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"1999";"93.06";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"1999";"103.48";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"1999";"92.14";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"1999";"89.1";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"1999";"78.52";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"1999";"100.43";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"1999";"113.23";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"1999";"77.07";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"1999";"71.67";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"2000";"94.35";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"2000";"82.12";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"2000";"102.3";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"2000";"98.97";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"2000";"106.4";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"2000";"92.65";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"2000";"155.75";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"2000";"96.64";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"2000";"126.53";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"2000";"100.28";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"2000";"95.66";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"2000";"95.7";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"2000";"91.79";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"2000";"88.89";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"2000";"86.62";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"2000";"99.93";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"República Dominicana";"Promedio anual";"2000";"110.68";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"2000";"109.77";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"2000";"78.97";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"2000";"70.08";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"2001";"92.65";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"2001";"84.69";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"2001";"120.56";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"2001";"110.71";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"2001";"110.48";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"2001";"91.01";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"2001";"109.35";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"2001";"97.03";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"2001";"121.72";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"2001";"97.32";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"2001";"96.99";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"2001";"90.17";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"2001";"91.42";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"2001";"90.92";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"2001";"88.9";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Perú";"Promedio anual";"2001";"98.12";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"República Dominicana";"Promedio anual";"2001";"106.77";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Trinidad y Tabago";"Promedio anual";"2001";"102.56";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Uruguay";"Promedio anual";"2001";"79.63";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Venezuela (República Bolivariana de)";"Promedio anual";"2001";"66.55";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Barbados";"Promedio anual";"2002";"94.6";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Bolivia (Estado Plurinacional de)";"Promedio anual";"2002";"79.83";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Brasil";"Promedio anual";"2002";"129.5";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Chile";"Promedio anual";"2002";"107.53";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Colombia";"Promedio anual";"2002";"111.26";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Costa Rica";"Promedio anual";"2002";"91.91";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Ecuador";"Promedio anual";"2002";"94.63";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"El Salvador";"Promedio anual";"2002";"97.49";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Guatemala";"Promedio anual";"2002";"112";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Honduras";"Promedio anual";"2002";"97.46";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Jamaica";"Promedio anual";"2002";"96.88";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"México";"Promedio anual";"2002";"90.03";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Nicaragua";"Promedio anual";"2002";"94.01";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Panamá";"Promedio anual";"2002";"90.86";"";"[766]"
"Tipo de cambio real efectivo (TCRE)";"Paraguay";"Promedio anual";"2002";"89.45";"";"[766]"
