"indicador";"País";"Flujos";"Servicios";"Socios";"Años";"valor";"notas";"fuente";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1994";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1995";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1996";"1.51";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1997";"0.56";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1998";"1.83";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"1999";"3.01";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2000";"2.33";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2001";"2.37";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2002";"3.43";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2003";"3.47";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2004";"1.44";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2005";"17.08";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2006";"25.0892";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2007";"23.0208";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2008";"6.64572";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Construcción";"Mundo";"2009";"4";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1980";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1981";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1982";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1983";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1984";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1985";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1986";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1987";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1988";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1989";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1990";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1991";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1992";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1993";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1994";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1995";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1996";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1997";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1998";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"1999";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2000";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2001";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2002";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2003";"0.02";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2004";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2005";"0";"";""
"Comercio de Servicios";"Antigua y Barbuda";"Importaciones";"Computación e informática";"Mundo";"2006";"0";"";""
