"indicador";"País";"Años";"valor";"notas";"fuente";""
"Exportaciones de productos primarios según su participación en el total";"Belice";"2011";"91.3";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2012";"97.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2013";"91.5";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2014";"82.9";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Belice";"2015";"77.6";"[7180]";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1962";"95.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1963";"93";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1964";"94.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1965";"95.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1966";"96.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1967";"97";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1968";"99.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1969";"99.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1970";"97";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1971";"97.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1972";"99.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1973";"97.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1974";"97.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1975";"96.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1976";"97.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1977";"98.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1978";"98.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1979";"97.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1980";"97.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1981";"96.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1982";"97.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1983";"99.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1984";"99.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1985";"99.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1986";"97.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1987";"97.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1988";"97";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1989";"95.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1990";"95.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1991";"96.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1992";"87.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1993";"81.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1994";"75.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1995";"81.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1996";"84";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1997";"84.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1998";"70.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"1999";"59.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2000";"71.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2001";"77.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2002";"84.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2003";"83.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2004";"86.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2005";"88.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2006";"89.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2007";"93";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2008";"94.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2009";"94.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2010";"93.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2011";"95.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2012";"94.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2013";"96";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2014";"96.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Bolivia (Estado Plurinacional de)";"2015";"93.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1962";"96.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1963";"97";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1964";"94.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1965";"92.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1966";"92.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1967";"90.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1968";"91.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1969";"90.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1970";"86.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1971";"84.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1972";"81.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1973";"80.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1974";"75.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1975";"74.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1976";"77";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1977";"74.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1978";"66.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1979";"62.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1980";"62.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1981";"60.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1982";"61.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1983";"60.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1984";"58.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1985";"56.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1986";"52.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1987";"50.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1988";"47.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1989";"46.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1990";"48.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1991";"45.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1992";"43";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1993";"41.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1994";"44.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1995";"46.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1996";"46.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1997";"46.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1998";"45.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"1999";"45.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2000";"41.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2001";"45.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2002";"47.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2003";"48.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2004";"46.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2005";"47";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2006";"49.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2007";"52.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2008";"55.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2009";"60.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2010";"62.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2011";"65.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2012";"65";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2013";"63.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2014";"65.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Brasil";"2015";"61.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1962";"96.5";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1963";"96.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1964";"96.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1965";"96.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1966";"95.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1967";"96.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1968";"96.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1969";"96.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1970";"95.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1971";"94.8";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1972";"94.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1973";"96.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1974";"95.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1975";"90";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1976";"89.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1977";"89.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1978";"89.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1979";"92.2";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1980";"90.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1981";"92.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1982";"92.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1983";"93.3";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1984";"92.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1985";"93.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1986";"91.4";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1987";"91.1";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1988";"90.9";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1989";"89.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1990";"88.7";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1991";"86.6";"";"[765]"
"Exportaciones de productos primarios según su participación en el total";"Chile";"1992";"86.4";"";"[765]"
