"indicador";"País";"Años";"Meses";"valor";"notas";"fuente";""
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1980";"n/a";"0.00002452";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1981";"n/a";"0.00002452";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1982";"n/a";"0.0000640717";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1983";"n/a";"0.00023163";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1984";"n/a";"0.00313591";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1985";"n/a";"0.440029";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1986";"n/a";"1.92196";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1987";"n/a";"2.05485";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1988";"n/a";"2.35024";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1989";"n/a";"2.69168";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1990";"n/a";"3.17265";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1991";"n/a";"3.58061";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1992";"n/a";"3.90052";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1993";"n/a";"4.26508";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1994";"n/a";"4.62052";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1995";"n/a";"4.80034";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1996";"n/a";"5.07461";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1997";"n/a";"5.25426";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1998";"n/a";"5.51013";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"1999";"n/a";"5.81241";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2000";"n/a";"6.18354";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2001";"n/a";"6.60692";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2002";"n/a";"7.17";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2003";"n/a";"7.65917";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2004";"n/a";"7.93627";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2005";"n/a";"8.06606";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2006";"n/a";"8.01162";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2007";"n/a";"7.85125";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2008";"n/a";"7.23832";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2009";"n/a";"7.02";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2010";"n/a";"7.016666667";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2011";"n/a";"6.9369625";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2012";"n/a";"6.91";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2013";"n/a";"6.91";"[6802]";"[1277]"
"Tipo de cambio nominal";"Bolivia (Estado Plurinacional de)";"2014";"n/a";"6.91";"[6802]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1950";"n/a";"6.91e-15";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1951";"n/a";"6.91e-15";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1952";"n/a";"6.91e-15";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1953";"n/a";"1.563e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1954";"n/a";"2.217e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1955";"n/a";"2.581e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1956";"n/a";"2.544e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1957";"n/a";"2.774e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1958";"n/a";"4.698e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1959";"n/a";"5.482e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1960";"n/a";"6.803e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1961";"n/a";"9.813e-14";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1962";"n/a";"1.409e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1963";"n/a";"2.0902e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1964";"n/a";"4.5523e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1965";"n/a";"6.9008e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1966";"n/a";"8.0687e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1967";"n/a";"9.6804e-13";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1968";"n/a";"1.23427e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1969";"n/a";"1.481e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1970";"n/a";"1.66954e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1971";"n/a";"1.92181e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1972";"n/a";"2.15675e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1973";"n/a";"2.22645e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1974";"n/a";"2.46784e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1975";"n/a";"2.95369e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1976";"n/a";"3.87911e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1977";"n/a";"5.14073e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1978";"n/a";"6.56757e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1979";"n/a";"9.79346e-12";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1980";"n/a";"2.28123e-11";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1981";"n/a";"4.03001e-11";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1982";"n/a";"7.76854e-11";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1983";"n/a";"2.49718e-10";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1984";"n/a";"7.99741e-10";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1985";"n/a";"2.68324e-9";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1986";"n/a";"5.90968e-9";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1987";"n/a";"1.69763e-8";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1988";"n/a";"1.13548e-7";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1989";"n/a";"0.00000122639";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1990";"n/a";"0.0000295573";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1991";"n/a";"0.000175961";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1992";"n/a";"0.00195302";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1993";"n/a";"0.0382766";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1994";"n/a";"0.664684";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1995";"n/a";"0.917667";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1996";"n/a";"1.0051";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1997";"n/a";"1.07799";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1998";"n/a";"1.16052";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"1999";"n/a";"1.81393";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2000";"n/a";"1.82942";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2001";"n/a";"2.34963";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2002";"n/a";"2.92036";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2003";"n/a";"3.07748";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2004";"n/a";"2.92512";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2005";"n/a";"2.43439";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2006";"n/a";"2.17533";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2007";"n/a";"1.94706";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2008";"n/a";"1.83377";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2009";"n/a";"1.99943";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2010";"n/a";"1.7592275";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2011";"n/a";"1.672828755";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2012";"n/a";"1.952830833";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2013";"n/a";"2.156089151";"[6263]";"[1277]"
"Tipo de cambio nominal";"Brasil";"2014";"n/a";"2.353583013";"[6263]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1950";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1951";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1952";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1953";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1954";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1955";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1956";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1957";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1958";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1959";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1960";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1961";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1962";"n/a";"1.71429";"[6250]";"[1277]"
"Tipo de cambio nominal";"Bahamas";"1963";"n/a";"1.71429";"[6250]";"[1277]"
