"indicador";"País";"Exportaciones e importaciones mensuales";"Trimestres y meses";"Años";"valor";"notas";"fuente";""
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Febrero";"2002";"381.574";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Marzo";"2002";"289.0747";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"I";"2002";"1040.1871";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Abril";"2002";"353.5726";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Mayo";"2002";"349.2258";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Junio";"2002";"332.2575";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"II";"2002";"1035.0559";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Julio";"2002";"338.7652";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Agosto";"2002";"356.6042";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Septiembre";"2002";"381.5765";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"III";"2002";"1076.9459";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Octubre";"2002";"366.8146";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Noviembre";"2002";"331.37388";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Diciembre";"2002";"311.6762";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"IV";"2002";"1009.86468";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Enero";"2003";"364.555";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Febrero";"2003";"361.1057";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Marzo";"2003";"352.1884";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"I";"2003";"1077.8491";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Abril";"2003";"349.1665";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Mayo";"2003";"426.3387";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Junio";"2003";"375.003";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"II";"2003";"1150.5082";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Julio";"2003";"469.8361";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Agosto";"2003";"365.7946";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Septiembre";"2003";"336.0119";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"III";"2003";"1171.6426";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Octubre";"2003";"357.9465";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Noviembre";"2003";"336.0603";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Diciembre";"2003";"365.4191";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"IV";"2003";"1059.4259";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Enero";"2004";"369.1";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Febrero";"2004";"372.2";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Marzo";"2004";"432.9";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"I";"2004";"1174.2";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Abril";"2004";"389.5";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Mayo";"2004";"395";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Junio";"2004";"472.1";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"II";"2004";"1256.6";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Julio";"2004";"494.8";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Agosto";"2004";"437.2";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Septiembre";"2004";"434.73208";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"III";"2004";"1366.73208";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Octubre";"2004";"435.0359";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Noviembre";"2004";"442.58727";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Diciembre";"2004";"450.47883";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"IV";"2004";"1328.10201";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Enero";"2005";"423.6836";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Febrero";"2005";"428.1159";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Marzo";"2005";"440.912";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"I";"2005";"1292.7115";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Abril";"2005";"486.1637";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Mayo";"2005";"485.4168";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Junio";"2005";"483.483";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"II";"2005";"1455.0635";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Julio";"2005";"495.531";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Agosto";"2005";"484.03518";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Septiembre";"2005";"493.63465";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"III";"2005";"1473.20083";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"IV";"2005";"1517.1799";"[3319]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Enero";"2006";"460.5812";"[3319] [3322]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Febrero";"2006";"428.2141";"[3319] [3322]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Marzo";"2006";"495.9728";"[3319] [3322]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Abril";"2006";"394.3025";"[3319] [3322]";"[606]"
"Exportaciones e importaciones mensuales";"Guatemala";"Exportaciones totales";"Mayo";"2006";"483.7472";"[3319] [3322]";"[606]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"1999";"102.2";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"1999";"104";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"1999";"118.2";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"1999";"324.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"1999";"114.8";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"1999";"108.5";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"1999";"100.7";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"1999";"324";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"1999";"104";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"1999";"91.3";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"1999";"96.5";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"1999";"291.8";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"1999";"87.7";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"1999";"95.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"1999";"107.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"1999";"290.5";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2000";"125.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2000";"115.7";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2000";"132.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2000";"373.5";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2000";"118.5";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2000";"126.7";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2000";"132.2";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2000";"377.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2000";"95.1";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2000";"91.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2000";"98.1";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2000";"284.6";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2000";"88.4";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2000";"113.1";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2000";"85.2";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2000";"286.7";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2001";"102.8422";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2001";"119.4068";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2001";"113.7914";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2001";"336.0404";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2001";"110.9946";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2001";"110.1856";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2001";"141";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2001";"362.1802";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2001";"97";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2001";"105";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2001";"99";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2001";"301";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2001";"100";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2001";"123";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2001";"91";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2001";"314";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2002";"93.96483";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2002";"110.41054";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2002";"106.5624";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2002";"310.93776";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2002";"119.94259";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2002";"123.50492";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2002";"123.14805";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2002";"366.59556";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2002";"106.20148";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2002";"110.557";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2002";"111.463";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2002";"328.22148";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2002";"96.51357";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2002";"93.49207";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2002";"125.42442";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2002";"315.43006";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2003";"113.17476";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2003";"119.07265";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2003";"134.66963";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2003";"366.91705";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2003";"95.97424";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2003";"125.08273";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2003";"124.53808";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2003";"345.59506";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2003";"112.06997";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2003";"110.33205";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2003";"84.92968";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2003";"307.3317";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2003";"99.18788";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2003";"93.71866";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2003";"119.64894";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2003";"312.55548";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2004";"111.7989";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2004";"140.673";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2004";"155.3706";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2004";"407.8425";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2004";"121.599";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2004";"144.6097";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2004";"149.4892";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2004";"415.6979";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2004";"145.8822";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2004";"123.7765";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2004";"97.8527";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2004";"367.5114";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2004";"117.1066";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2004";"97.0782";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2004";"103.49244";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2004";"317.67724";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2005";"128.49732";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2005";"147.23366";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2005";"171.78884";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"I";"2005";"447.51982";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2005";"172.6635";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2005";"175.82042";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2005";"155.88886";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"II";"2005";"504.37278";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2005";"137.78206";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2005";"107.032";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2005";"129.45544";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"III";"2005";"374.2695";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2005";"130.08337";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2005";"115.29381";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2005";"257.63579";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"IV";"2005";"503.01296";"[3319] [3321]";"[607]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2006";"174.2079866";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2006";"179.374398";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2006";"206.750682";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2006";"152.966259";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Mayo";"2006";"226.55663";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Junio";"2006";"195.284225";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Julio";"2006";"179.0704421";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Agosto";"2006";"162.0652304";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Septiembre";"2006";"141.0472515";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Octubre";"2006";"153.9471023";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Noviembre";"2006";"182.9296251";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Diciembre";"2006";"140.9892186";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Enero";"2007";"196.2665707";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Febrero";"2007";"190.523031";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Marzo";"2007";"229.149113";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"Honduras";"Exportaciones totales";"Abril";"2007";"192.975137";"[3319] [3321]";"[1274]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Enero";"1996";"7142.793";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Febrero";"1996";"7112.467";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Marzo";"1996";"7615.115";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"I";"1996";"21870.375";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Abril";"1996";"7915.541";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Mayo";"1996";"8075.419";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Junio";"1996";"7615.925";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"II";"1996";"23606.885";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Julio";"1996";"8003.288";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Agosto";"1996";"7857.671";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Septiembre";"1996";"8386.128";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"III";"1996";"24247.087";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Octubre";"1996";"9299.114";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Noviembre";"1996";"8467.324";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Diciembre";"1996";"8508.951";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"IV";"1996";"26275.389";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Enero";"1997";"8181.997";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Febrero";"1997";"8068.267";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Marzo";"1997";"8848.256";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"I";"1997";"25098.52";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Abril";"1997";"9220.515";"[3322] [3319]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Mayo";"1997";"8835.724";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Junio";"1997";"9384.161";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"II";"1997";"27440.4";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Julio";"1997";"9360.999";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Agosto";"1997";"8950.145";"[3322] [3319]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"Septiembre";"1997";"9865.034";"[3319] [3322]";"[608]"
"Exportaciones e importaciones mensuales";"México";"Exportaciones totales";"III";"1997";"28176.178";"[3319] [3322]";"[608]"
