"indicador";"País";"Años";"Componente";"Rubro";"valor";"notas";"fuente";""
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1982";"n/a";"n/a";"274.86";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1983";"n/a";"n/a";"289.84";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1984";"n/a";"n/a";"319.04";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1985";"n/a";"n/a";"337.18";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Haití";"1986";"n/a";"n/a";"292.06";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2007";"n/a";"n/a";"34899.1196";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2008";"n/a";"n/a";"38358.8352";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2009";"n/a";"n/a";"32969.7633";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2010";"n/a";"n/a";"38888.7177";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2011";"n/a";"n/a";"45889.3616";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2012";"n/a";"n/a";"47921.0566";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2013";"n/a";"n/a";"48422.6078";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2014";"n/a";"n/a";"50920.7794";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común Centroamericano (MCCA)";"2015";"n/a";"n/a";"51042.4428";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1980";"n/a";"n/a";"53752.707";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1981";"n/a";"n/a";"59505.879";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1982";"n/a";"n/a";"50722.728";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1983";"n/a";"n/a";"50562.136";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1984";"n/a";"n/a";"57110.747";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1985";"n/a";"n/a";"54869.905";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1986";"n/a";"n/a";"44357.523";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1987";"n/a";"n/a";"50111.2";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1988";"n/a";"n/a";"61165.4263";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"Mercado Común del Sur (MERCOSUR) ";"1989";"n/a";"n/a";"66867.9497";"";"[698]"
"Valor de las exportaciones totales de bienes y servicios";"México";"1998";"n/a";"n/a";"129200.6";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"México";"1999";"n/a";"n/a";"148095.7";"";"[1305]"
"Valor de las exportaciones totales de bienes y servicios";"México";"2000";"n/a";"n/a";"179862.738";"";"[702]"
"Valor de las exportaciones totales de bienes y servicios";"México";"2001";"n/a";"n/a";"171464.7433";"";"[702]"
