"indicador";"Productos principales";"Años";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"Productos principales";"valor";"notas";"fuente";""
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2012";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"13.6";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2013";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"14.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2014";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"18";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"0813 Tortas y harinas de semillas oleaginosas y otros residuos de aceite vegetal";"2015";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"18";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1977";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"3.2";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1978";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.1";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1979";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"9";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1980";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"7.5";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1981";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"6.4";"";"[765]"
"Argentina: Exportación de los 10 productos principales conforme a la CUCI  rev.1, según participación porcentual en cada año";"2214 Soya";"1982";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"n/a";"5.6";"";"[765]"
